id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
7737,Domingo,Amigó,Divorciado,84359106M,Costarricense,1990-06-24,"Paseo de Reinaldo Velázquez 640 Puerta 7 , Huesca, 19049",14320,Asturias,715935520,solsonamonica@example.com,False,Director de explotaciones de minería,"1464,28",ES5302656055401400465179,corriente,"63389,71",2020-01-31,Masculino
7738,Cruz,Blanes,Divorciado,37759678A,Kazaja,1970-11-19,"Vial Xavier Nicolás 659, Ceuta, 18309",11965,Valladolid,766733633,jflor@example.org,False,Inspector de fronteras,"7065,67",ES8290722969543266540746,corriente,"31349,08",2019-03-13,Masculino
7739,Óscar,Hidalgo,Casado,33794755G,Panameña,1981-02-06,"Glorieta de Rosendo Ledesma 34 Piso 3 , Lleida, 35004",29995,Asturias,793566579,isidoracardona@example.net,True,Instalador y reparador de líneas eléctricas,"5640,01",ES7640252388070392961516,corriente,"7463,6",2020-02-05,Masculino
7740,José María,Calzada,Divorciado,28602882J,Libia,1980-10-22,"Acceso de Lourdes Criado 443 Piso 0 , La Coruña, 15360",19733,Lugo,730774939,nuriajove@example.com,True,Escritor,"6991,45",ES6570198757998955661950,corriente,"33327,87",2019-11-08,Masculino
7741,Marcio,Montero,Divorciado,39624389N,Tailandesa,1952-12-23,"Cañada Julie Colomer 70, Santa Cruz de Tenerife, 34078",26581,Zamora,714664607,genoveva12@example.org,False,"Modelo de moda, arte y publicidad","1478,12",ES3479288225573065343583,corriente,"91268,2",2023-03-12,Masculino
7742,Valentina,Verdejo,Soltera,54651043F,Eslovena,1969-04-04,"Avenida de Matilde Agustí 22 Piso 4 , Cáceres, 48615",21165,Santa Cruz de Tenerife,704719788,bertaprado@example.net,False,Delineante,"4999,03",ES9102734239324123629377,corriente,"20032,46",2018-06-17,Femenino
7743,Purificación,Carnero,Casada,63364752M,Eslovena,1967-03-03,"Pasaje de Ariel Llopis 52 Puerta 2 , Jaén, 39802",07327,Cáceres,638340817,pombofaustino@example.net,False,Director de recursos humanos,"5122,9",ES8408603574086153434664,corriente,"11946,82",2021-10-25,Femenino
7744,Jorge,Borrás,Casado,28355799L,Camboyana,2001-03-29,"Alameda de Claudia Matas 93, Asturias, 51565",41409,La Rioja,798615645,gibertcandelario@example.com,True,Chef,"3424,61",ES6605567757707311265557,corriente,"30923,27",2020-03-29,Masculino
7745,Benjamín,Diez,Divorciado,59273499S,Sueca,1989-04-06,"Via de Rico Lobato 187 Piso 6 , Cáceres, 45056",45291,La Coruña,664133989,macario37@example.com,False,Profesor de artes,"4825,7",ES7753624730162382442649,corriente,"6003,21",2018-04-06,Masculino
7746,Eutropio,Farré,Casado,73055530D,Libia,1949-02-07,"Pasadizo Hugo Arribas 84 Piso 2 , Navarra, 51452",30996,Asturias,721445793,maria-pilardiez@example.org,False,Trabajador comunitario de la salud,"3206,23",ES3169157396412614894508,corriente,"84473,51",2020-07-11,Masculino
7747,Flavio,Navarro,Divorciado,29987258L,Libanesa,1961-08-10,"Acceso Narciso Elías 19, Alicante, 31562",38361,Valladolid,793156573,carolina61@example.net,False,Zapatero,"5701,82",ES4707938782633645823809,corriente,"25198,8",2019-09-26,Masculino
7748,Amada,Chamorro,Divorciada,83723769C,Libia,1955-03-24,"Alameda Jennifer Saura 333 Apt. 86 , Vizcaya, 30587",51616,Sevilla,724329044,campoyfilomena@example.com,True,Instructor de autoescuela,"3989,88",ES7842438701664545874571,corriente,"69098,75",2019-07-22,Femenino
7749,Natalia,González,Casada,97466007B,Guatemalteca,1945-05-23,"Urbanización de Nieves Peñas 8 Apt. 67 , Castellón, 51956",20608,Granada,688906792,lunanoa@example.net,False,Artesano,"5187,52",ES5661339728268861197391,corriente,"31075,92",2022-07-21,Femenino
7750,Patricia,Seco,Soltera,17917711K,Eslovena,1991-09-12,"Ronda Crescencia Mayo 32 Piso 0 , Zamora, 48392",05139,Zaragoza,615849956,maribel90@example.net,False,Barnizador,"6353,92",ES4551509700582692013167,corriente,"66624,61",2024-03-03,Femenino
7751,Rufino,Correa,Divorciado,65242920Q,Sudafricana,1978-10-10,"Alameda de Fabricio Viñas 1, Girona, 25808",16721,Sevilla,725255436,maxi64@example.org,False,Músico,"2350,54",ES2238857246621236855597,corriente,"97986,21",2024-07-24,Masculino
7752,Diego,Rey,Casado,27396099V,Noruega,1989-07-13,"Acceso de Lope Berrocal 75 Piso 5 , Huesca, 34383",22379,Málaga,688476918,dsanmiguel@example.com,False,Tipógrafo,"7651,27",ES9155771677746263066152,corriente,"47134,68",2023-04-25,Masculino
7753,Natividad,Chaparro,Divorciada,94573637Y,Senegalesa,1967-10-20,"Alameda Carlito Madrigal 90, Cádiz, 06562",14781,Huesca,624792127,walberto@example.com,False,Gerente general,"7729,57",ES2981860991694836876570,corriente,"51676,93",2022-11-29,Femenino
7754,Amado,Vilanova,Soltero,56553625Y,Jordana,1944-12-12,"Ronda de Chus Marin 27, Soria, 48815",02233,Navarra,644014904,juanitodavila@example.org,False,Actuario,"7779,03",ES6654172838874619532382,corriente,"1353,7",2021-06-19,Masculino
7755,Eva María,Vera,Soltera,25569763L,Filipina,1972-06-19,"Pasadizo Salvador Salcedo 73 Piso 4 , Ávila, 30717",34911,Álava,602759983,ramonrosa-maria@example.org,False,Inspector medioambiental y afines,"6325,95",ES7023859961765556381927,corriente,"6693,85",2025-01-05,Femenino
7756,Angelina,Iborra,Divorciada,68577812T,Yemení,1951-01-08,"Acceso Renata Adán 338 Piso 4 , Córdoba, 09066",22194,Guipúzcoa,703359268,pratsjenaro@example.net,False,Fumigador,"1568,79",ES3228255090995950762518,corriente,"12124,18",2023-10-06,Femenino
7757,Guadalupe,Amigó,Divorciado,23111280Y,Argentina,1995-01-03,"Pasadizo de Ezequiel Amorós 57 Piso 8 , Baleares, 17847",03838,Ourense,735975416,nacio83@example.com,False,Comerciante de tiendas,"7574,61",ES2823784364274748246975,corriente,"97342,55",2021-02-17,Masculino
7758,Roberta,Egea,Casada,30682304M,Hondureña,1978-07-07,"Vial de Saturnino Sala 9, Soria, 31093",10672,Huelva,656978781,lmontenegro@example.org,False,Secretario (general),"1971,3",ES2806010060014530152431,corriente,"11221,69",2025-01-18,Femenino
7759,Gracia,Bolaños,Casada,86470596A,Chilena,1977-10-14,"Cañada Emigdio Arnau 47 Apt. 16 , Albacete, 34962",24434,Soria,620727100,gargallomacaria@example.org,False,Operador de máquinas lavarropas,"1692,36",ES1296504725240376688769,corriente,"77737,42",2024-04-17,Femenino
7760,Dulce,Rocha,Soltera,42065779K,Brasileña,1970-01-08,"Glorieta de Severiano Escrivá 771 Apt. 75 , Asturias, 50016",03898,Melilla,676852531,florencia39@example.com,True,Operador de plantas y máquinas de productos químicos,"2841,61",ES8139878520155519746476,corriente,"91698,2",2021-01-22,Femenino
7761,Adelia,Cervera,Divorciada,53303421R,Jordana,1993-04-29,"Vial de Luciano Puerta 3, Barcelona, 48254",20122,Asturias,649033737,carpiomaristela@example.net,False,Secretario jurídicos,"7207,27",ES4214038500115493195822,corriente,"84262,42",2018-09-16,Femenino
7762,Fito,Lopez,Casado,57578513Z,Búlgara,1980-06-21,"Vial Lorena Heras 181 Puerta 3 , Asturias, 19620",08942,Almería,648133035,valerareina@example.org,False,"Supervisor de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos","5963,25",ES9633978426216035689940,corriente,"64055,45",2024-02-27,Masculino
7763,Galo,Tello,Divorciado,14871547T,Mexicana,1957-12-12,"Alameda de Ágata Quintero 3, Ourense, 15540",22773,Cantabria,659102712,manusoria@example.net,True,"Operador de máquinas de embalaje, embotellamiento y etiquetado ","6588,51",ES8327083816130034051594,corriente,"74117,32",2022-03-06,Masculino
7764,Ezequiel,Gimeno,Casado,43772460X,Egipcia,1989-07-04,"Urbanización de Cayetana Estévez 4, Burgos, 35303",29769,Ciudad,758185376,escolanocalixta@example.com,False,Apicultor,"4151,55",ES5381718111122057992789,corriente,"1232,33",2022-04-25,Masculino
7765,Verónica,Sabater,Soltera,22865963F,Burundesa,1974-11-16,"Paseo de Virgilio Sánchez 8, Valencia, 33236",41134,Burgos,705447675,msalgado@example.net,False,Apicultor,"5700,38",ES8092476128507293059547,corriente,"35003,77",2019-05-02,Femenino
7766,Estrella,Cuervo,Casada,46873913M,Butanesa,1982-11-21,"Ronda de Salud Vilar 93, Cádiz, 20567",34057,Pontevedra,799240910,angel39@example.org,False,Cantante,"2030,93",ES1426990451067615294467,corriente,"70338,13",2025-04-12,Femenino
7767,Cebrián,Castro,Casado,61768735G,Argentina,1987-03-15,"Avenida Tamara Ferrández 684, Huesca, 26186",15269,Guadalajara,606461029,sergioribas@example.net,False,Techador,"6092,64",ES4547870074804677682893,corriente,"73638,5",2019-04-24,Masculino
7768,Calista,Ferrer,Divorciada,53186006R,Argentina,1995-01-10,"C. de Bernabé Marí 595 Piso 3 , Jaén, 08744",43769,Zaragoza,755698833,sbolanos@example.org,False,Guardagujas,"7801,35",ES9654727074440049631736,corriente,"43489,4",2018-10-31,Femenino
7769,Mireia,Figueroa,Casada,70270120Z,Senegalesa,1945-04-19,"Glorieta Arcelia Baena 40 Apt. 58 , Ourense, 13679",06728,Cáceres,669300992,arosell@example.net,False,Instructor de autoescuela,"4619,79",ES1729104979903254278142,corriente,"21765,75",2021-12-29,Femenino
7770,Vito,Baeza,Viudo,49639477A,Andorrana,2004-11-30,"Avenida Valerio Egea 680, Cádiz, 18488",16754,Segovia,749763377,amparoanguita@example.com,False,Corrector de pruebas de imprenta,"6712,81",ES8682453340861503607087,corriente,"47284,02",2019-11-05,Masculino
7771,Gabriela,Piñol,Casada,17934643W,Catarí,1978-09-05,"Glorieta de Ana Peñas 79 Piso 4 , Málaga, 26805",16339,Murcia,633558777,vdomenech@example.net,False,"Operador de incineradores, instalaciones de tratamiento de agua","6327,3",ES1513272113100718548560,corriente,"3711,91",2023-08-31,Femenino
7772,Bernarda,Viñas,Casada,65712870F,Bahameña,1948-08-26,"Cuesta Custodia Barrena 93, Ourense, 38363",37635,Cuenca,630862418,paz27@example.com,True,Secretario (general),"4750,77",ES2697212734716236729234,corriente,"9722,8",2018-11-07,Femenino
7773,Clarisa,Puerta,Viuda,22259549B,Colombiana,1993-05-30,"Pasaje Dorotea Arias 39, Murcia, 02761",18240,La Rioja,663154564,garcescalixto@example.net,True,Lingüista,"4498,91",ES1335471226234499300585,corriente,"6224,31",2020-11-15,Femenino
7774,Florinda,Giner,Viuda,26996420D,Yemení,1948-08-03,"Calle Evita Galán 1, Cáceres, 10824",30547,Teruel,697998529,qcarretero@example.org,False,Calderero,"5707,08",ES9540942036214894573110,corriente,"79878,62",2020-08-31,Femenino
7775,Vicente,Simó,Divorciado,54336187K,Islandesa,1947-03-09,"Urbanización Álvaro Vazquez 62, Cuenca, 06086",13315,Álava,675393955,reyeseleuterio@example.net,False,Operador de instalaciones de producción de energía,"1994,84",ES9507655885662698036135,corriente,"11656,54",2023-06-01,Masculino
7776,Eladio,Santamaria,Soltero,63242868K,Camboyana,1987-01-21,"Plaza Consuelo Soler 71, Guipúzcoa, 35425",50179,Ceuta,666238736,tomas28@example.com,False,Suboficial de las fuerzas armadas,"5130,06",ES0230648569886043303383,corriente,"49773,37",2024-03-27,Masculino
7777,Aureliano,Arranz,Divorciado,54015454T,Alemana,1974-02-13,"Avenida Borja Mur 95, Valladolid, 15224",29812,Jaén,777689632,alejovilla@example.org,True,Trabajador comunitario de la salud,"7130,14",ES6586296858828240810472,corriente,"55489,96",2020-12-08,Masculino
7778,Adela,Guardiola,Soltera,49041762N,Lituana,1976-11-16,"Pasadizo Américo Ferrando 24, Barcelona, 22810",34473,Cantabria,602709058,anselmo10@example.net,False,Oficinista general,"2785,58",ES0151472973388754815970,corriente,"28004,72",2019-05-11,Femenino
7779,Chema,Millán,Divorciado,25563178N,Iraní,1966-11-23,"Glorieta Guadalupe Jover 32, Almería, 06928",04747,Las Palmas,744479599,eladio43@example.org,False,Escribiente público,"6958,66",ES6609846122111350417011,corriente,"3964,47",2022-06-16,Masculino
7780,Encarna,Sobrino,Divorciada,78521199G,Estadounidense,1981-11-26,"Plaza Arsenio Mínguez 76 Piso 4 , Vizcaya, 03554",39176,Jaén,651494410,cebrian19@example.net,False,Oficial maquinistas en navegación,"2769,57",ES7494363126122149362148,corriente,"35041,41",2018-03-10,Femenino
7781,Lisandro,Cózar,Divorciado,84559169Z,Indonesia,1951-05-16,"Acceso de David Yáñez 28, Álava, 06684",20585,Huesca,781555545,esimo@example.net,False,Alfarero,"3589,9",ES1021691220695481082518,corriente,"98431,84",2024-12-11,Masculino
7782,Ágata,Salom,Casada,59960979W,Iraquí,1951-08-26,"Pasaje Gerónimo Aragonés 45, Zamora, 15658",21662,Barcelona,743130938,pontgalo@example.net,False,Declarante de aduana,"4668,14",ES9878142461171237076177,corriente,"70079,61",2021-11-15,Femenino
7783,Lázaro,Plana,Casado,88218663R,China,1987-07-16,"Cañada de Encarnacion Merino 53, Vizcaya, 15733",25688,Albacete,772090361,jose02@example.com,False,Profesional de medicina alternativa,"7211,91",ES8751923018014383001126,corriente,"52261,69",2018-05-22,Masculino
7784,Milagros,Martí,Divorciada,88443563F,Bareiní,1987-09-27,"Vial Isidora Carlos 98 Apt. 09 , Asturias, 44269",42509,Badajoz,730734633,mohamedperales@example.com,True,Especialista en políticas de administración,"3941,22",ES2914677805493844131667,corriente,"15817,25",2023-02-05,Femenino
7785,Jacinto,Vélez,Soltero,26687064A,Birmana,1962-08-03,"Paseo de Jafet Rincón 79, Zamora, 31085",02843,Zaragoza,674907113,jose87@example.net,False,Conductor de motocicletas,"4926,84",ES5109645248986423364758,corriente,"68474,22",2023-12-05,Masculino
7786,Manuelita,Castells,Soltera,11697394P,Egipcia,1952-01-29,"Acceso de Juan Antonio Castro 326 Puerta 7 , Navarra, 08201",06055,Cáceres,639698613,leocadialarrea@example.net,False,Barnizador,"6146,88",ES8357752005790991038889,corriente,"61985,48",2021-03-25,Femenino
7787,Emperatriz,Sureda,Viuda,52430298G,Beninesa,1999-05-12,"Cañada de Alonso Belmonte 73, Sevilla, 13059",30539,Baleares,668438469,cerdajose-carlos@example.org,False,Recolector de dinero en aparatos de venta automática y lector de medidores,"5036,07",ES9003323481257567870479,corriente,"30006,96",2023-12-06,Femenino
7788,Lucio,Nuñez,Casado,40568590V,Etíope,1961-08-03,"C. de Amada Pont 4 Piso 1 , Jaén, 30391",16892,Sevilla,664404540,ramon19@example.org,False,Operador de máquinas de procesamiento de texto y mecanógrafos,"1912,87",ES6836705407243111150328,corriente,"82552,28",2018-06-10,Masculino
7789,Fortunato,Casal,Divorciado,44672123M,Butanesa,1952-02-12,"Cuesta Fátima Barreda 5, Salamanca, 39568",31947,Huesca,781012462,mercedesnavarrete@example.net,False,Criador de ganado,"4562,77",ES0214684353468000161997,corriente,"87243,29",2024-01-12,Masculino
7790,Amor,Cerdán,Soltera,65009780G,Dominicana,1945-07-27,"Pasadizo Vinicio Zabala 71, La Rioja, 31980",48715,Ceuta,685608470,juan-carlos49@example.net,False,Regulador y operador de máquinas de labrar madera,"3917,41",ES8103965961369373627466,corriente,"57834,54",2020-01-28,Femenino
7791,Chuy,Pellicer,Casado,62916241V,Kuwaití,1968-04-29,"Callejón Leocadio Escobar 81, Huelva, 09813",26870,Santa Cruz de Tenerife,670979261,baltasar33@example.net,False,Profesional de nivel medio del derecho y servicios legales,"7502,18",ES2429231740749598516707,corriente,"81558,4",2023-09-24,Masculino
7792,Nayara,Espejo,Casada,40656520H,Cubana,1966-03-06,"Paseo Teo Vives 22, La Rioja, 49322",27262,Ciudad,624339262,julia92@example.com,False,Operador de grúas y aparatos elevadores,"7292,65",ES8381340032129959114702,corriente,"71901,29",2022-04-09,Femenino
7793,Ruy,Iborra,Soltero,65369453A,Iraní,2001-01-07,"Pasadizo Roberta Gómez 50 Apt. 25 , Murcia, 39895",41783,Lleida,750247718,kcerda@example.net,False,Recolector de dinero en aparatos de venta automática y lector de medidores,"5323,07",ES5902983195768348879409,corriente,"63796,98",2018-05-22,Masculino
7794,Lourdes,Font,Divorciada,99127749A,Tailandesa,1952-09-09,"Glorieta de Otilia Guillen 32 Piso 8 , Ciudad, 34881",26363,Girona,752030599,teofilo77@example.com,False,Encuadernador,"7883,22",ES4636295684610391108270,corriente,"29926,8",2021-05-18,Femenino
7795,Fabiola,Barco,Divorciada,68459785D,Canadiense,1984-10-25,"Paseo de Hortensia Bilbao 49 Apt. 30 , Granada, 16756",21127,Lugo,694972279,ranton@example.net,True,Soldador y oxicortador,"2653,48",ES8431920636982723922980,corriente,"94367,58",2020-05-24,Femenino
7796,Edelmiro,Olmo,Casado,14945143L,China,1989-05-02,"Via Jesús Díez 7, Ceuta, 14075",39884,Madrid,667308677,fatima99@example.com,True,Corrector de pruebas de imprenta,"3584,72",ES3444684331009023579429,corriente,"77629,03",2021-06-29,Masculino
7797,Ciriaco,Valero,Casado,93774343P,Costarricense,1982-10-29,"Via María Carmen Galán 55, Ávila, 45333",05974,Huelva,651824601,geronimo93@example.org,False,Dibujante técnico,"7258,36",ES8286005695299136860690,corriente,"38137,44",2024-01-19,Masculino
7798,Inocencio,Criado,Soltero,70135300C,Malasia,1958-07-04,"Callejón Jeremías Villanueva 93, Ceuta, 16553",41351,Baleares,692703321,celsocabrero@example.net,True,Director de producción de piscicultura y pesca,"4053,07",ES6089495320941888648866,corriente,"30164,27",2022-11-01,Masculino
7799,Edelmiro,Bustos,Soltero,86338500L,Rumana,1974-06-03,"Acceso Valentina Roldán 76, Córdoba, 09822",42458,Alicante,641871529,nicolasa06@example.net,False,Especialista en ciencias políticas,"3818,88",ES3667625615726286225842,corriente,"93445,07",2021-02-06,Masculino
7800,Reinaldo,Bilbao,Divorciado,49167723W,Moldava,2007-02-16,"Urbanización de Octavio Ramis 22, Segovia, 03813",14782,Salamanca,682806399,ramoncabrera@example.net,True,Mampostero,"7392,6",ES4355270877377408114498,corriente,"28818,03",2022-02-08,Masculino
7801,Gustavo,Camino,Divorciado,93775751J,Serbia,1999-04-17,"Vial de América Barrena 40, Granada, 22456",33245,Madrid,696684790,crojas@example.com,False,Policías,"2363,13",ES8261712433309340161136,corriente,"195,92",2018-08-01,Masculino
7802,Nélida,Manzanares,Soltera,57870320C,Gabonesa,2002-10-30,"Camino Gracia Pol 2 Apt. 13 , Cáceres, 42215",12979,Castellón,740492876,germanballester@example.org,False,Operador de máquinas de procesamiento de texto y mecanógrafos,"5753,08",ES2473520257057682543859,corriente,"7711,26",2019-02-19,Femenino
7803,Ricarda,Ureña,Soltera,87798286H,Brasileña,1985-03-13,"Calle de Susana Rodríguez 7, La Rioja, 19345",42449,Granada,655252133,cristiantaboada@example.org,True,Lingüista,"4494,33",ES2769791683971019735545,corriente,"18380,61",2021-01-25,Femenino
7804,Isabela,Anguita,Casada,64006521M,Canadiense,1993-07-12,"C. Cipriano Pereira 31 Piso 8 , Jaén, 20271",15537,Lugo,675346977,pepita76@example.net,True,Juez,"2289,8",ES1443325216132712286889,corriente,"76418,69",2025-01-31,Femenino
7805,Norberto,Albero,Soltero,97922106C,Maltesa,1987-05-04,"Cuesta Encarnacion Batalla 71, Soria, 15175",44877,Palencia,768854037,yfuente@example.org,False,Limpiador y asistente doméstico,"1232,51",ES6138140301307123486106,corriente,"24857,34",2019-03-17,Masculino
7806,Ángel,Casado,Divorciado,86935000Z,Burundesa,1957-02-08,"Alameda Florina Gallo 4, Badajoz, 13804",04708,Albacete,679453830,eveliamate@example.net,False,Cazador,"4756,81",ES6125054065648760781891,corriente,"25796,88",2020-12-15,Masculino
7807,Emma,Luque,Divorciada,17156402N,Yemení,1984-10-15,"Callejón Agustín Pujol 6 Puerta 2 , Lugo, 08145",37692,Baleares,606872687,otiliaarcos@example.org,False,Fabricante de instrumentos musicales,"7473,76",ES6057645783567937575349,corriente,"17527,75",2024-05-03,Femenino
